301,-46.0680363445104,36.6125294910715,"1889-Oct-14 09:24:23", 2411289.891932870, 83.2083126, 22.6571909,  81.5408697, 22.5755315, 265.8171,-36.1443, 13.3882346746,   0.022608,    -3.865570,   7.952176695
699,-84.0658777605763,37.6044016350303,"1963-Apr-02 08:04:58", 2438121.836782407,323.3666099,-15.4461714, 322.8535886,-15.6117194, 333.1861, 20.9291, 23.2530863284,  87.294506,    34.544083,   1.729513753
10,-79.7200310339004,339.888038407901,"3174-May-14 19:11:47", 2880473.299849537, 35.5196163, 14.0250794,  51.9465656, 18.7246823, 274.9856,-18.1364,  9.3593931467,   8.362942,    69.185510,   5.896288770
301,-87.7305236199714,288.645315744167,"1195-Jul-06 06:55:51", 2157717.788784722, 80.0953161, 20.6277152,  68.2353219, 19.4015576, 104.3719,-19.9800, 21.5385320634,   0.020357,   914.551729,  -7.010489398
699,-77.5546345585428,116.589668293339,"1998-Nov-01 04:39:34", 2451118.694143518, 28.4232637,  8.7148766,  28.4106010,  8.7090276, 160.6070,-20.4911, 15.1167416611,  69.067792,    63.182500, -10.777298408
301,53.8323963178979,215.317546652878,"3565-Jun-04 00:50:08", 3023303.534814815,196.5432904, -3.0940817, 217.2089577,-10.8067659,  91.2144,-12.5405,  8.0463179075,   0.022617,    69.185334,  -6.434279270
599,64.8057001960258,13.3977568185362,"1884-Oct-19 10:06:24", 2409468.921111111,154.1035772, 11.5887743, 152.5648762, 12.1617244, 227.6762, 30.3997, 12.8855588461,  48.581779,    -4.389078,   2.714567100
499,-63.9134827791249,187.062049231187,"1692-Aug-18 10:11:42", 2339280.924791667,180.1732151,  0.6725395, 176.2362054,  2.3843012, 232.4689,-19.1520, 20.5109975168,  20.159104,    15.648697,   8.761917157
301,10.2538728341179,78.8379147980514,"3951-Aug-18 06:05:20", 3164361.753703704,144.2664891, 13.3177220, 170.1023499,  3.4237087,  99.2725, 56.1999,  9.1156476293,   0.021742,    69.183714,  -2.224509030
499,6.54851805058904,308.685494642719,"1773-Jun-15 15:43:06", 2368801.154930556,156.3968761, 11.1063634, 153.3834558, 12.2483711,  79.5379, 26.0339,  5.9113723349,  14.617080,    20.852529,  -4.314191386
299,-9.36997809680761,29.2029738211376,"1838-May-10 21:48:28", 2392505.408657407,  5.9478606,  1.4777474,   3.8714897,  0.5789845,  99.8735,-48.5669, 14.9708237191,   5.555034,     7.769329,  -9.287275595
899,46.8248925969261,210.671986195537,"1975-Nov-26 08:53:30", 2442742.870486111,250.2361544,-20.6979005, 249.8776313,-20.6502474, 319.4666,-58.6793,  3.2476210507, 260.104352,    46.182960,  10.589112300
499,-69.0767341174984,114.243910722288,"1667-Mar-23 17:16:09", 2330001.219548611, 20.0304136,  8.0454032,  15.6898170,  6.2774243, 181.4023,-27.1952, 12.9623383981,  19.847214,    29.123204,  11.916350601
199,58.1113933281611,5.15109200419971,"2906-Mar-22 00:06:53", 2782534.504780093,  5.2386920,  4.3469670,  17.0032223,  9.2789516, 348.5955,-22.0479, 12.4200715223,   7.643917,    69.185428,  11.286523367
299,41.2122792056984,4.52273287896972,"1319-Oct-04 21:32:04", 2203099.397268518,242.8634468,-22.5023765, 232.8964444,-20.4882428, 270.0764,-32.1772, 23.2177630777,  10.127801,   611.887410,   7.691333452
699,80.8492131879931,140.590592476754,"1860-Feb-09 06:18:36", 2400449.762916666,147.5988538, 14.5726925, 145.7032152, 15.2211836,  46.6668,  9.0186,  0.9212944322,  68.337314,     9.028431,  -8.792253249
599,66.7308369956615,153.186886545788,"1691-Apr-04 16:00:11", 2338779.166793982, 23.2913536,  8.6040239,  19.2496834,  7.0007958,  27.7396,-13.7143, 15.0901309205,  49.482828,    16.093640, -10.193181307
301,33.4312526996808,274.794897312456,"1005-Dec-19 10:04:43", 2088486.919942130,118.8087560, 19.3230972, 104.2026344, 21.3510430, 270.7341, 40.2427, 10.6158039878,   0.022084,  1516.187234,   3.668961694
299,70.3651940323145,231.744817005579,"2179-Aug-20 11:49:54", 2517154.992986111,160.9066926,  9.6139881, 163.2582207,  8.6628868,  34.6323, -7.5333,  1.2001199516,  13.815394,    69.182922,  -9.683761430
499,52.2098072009437,213.778802463902,"1605-Oct-18 18:45:30", 2307565.281597222,171.2676644,  5.2354030, 166.1712484,  7.3895933, 174.6873, 45.0724, 10.8260414238,  18.967036,   105.774572,  -0.252041804
699,41.8636873890273,351.295481243438,"1875-Dec-07 06:04:25", 2406229.753067130,325.5507061,-15.2011285, 323.8487278,-15.7674997,  29.2470,-61.1977, 10.5337728008,  84.604778,    -1.548250, -11.056142387
301,-57.6273442586891,270.547325312985,"2212-Jun-04 23:39:12", 2529131.485555556,134.5688097, 19.9266599, 137.5823057, 19.0772968, 339.6577, 11.2977, 10.5817053060,   0.020455,    69.184908,   1.409551591
899,37.2710062279266,194.156633622268,"2008-Mar-06 00:08:47", 2454531.506099537,324.9490194,-14.2965893, 325.0585093,-14.2614247, 219.7723, 28.6532,  0.0304037070, 257.406843,    65.185478,   2.359836423
499,37.1038011927951,43.5984754135274,"2213-Dec-26 06:20:53", 2529700.764502315,264.8487867,-23.9376688, 268.1185627,-24.0119802, 146.1327, 20.6504, 15.5538495403,  20.385655,    69.183644,  -2.320721309
799,85.0454367430578,171.007272670107,"2166-Sep-07 03:49:36", 2512424.659444444,312.1914158,-18.5098399, 314.5510821,-17.8710292,  81.8047,-18.6469, 14.3160162149, 158.158141,    69.182596,  -6.654055922
699,-14.4223009059261,290.02301059825,"2071-Nov-04 17:16:21", 2477785.219687500,212.9939098,-10.9222694, 213.9520087,-11.2522986, 277.3557, 71.0002, 15.5448721531,  89.602584,    69.182566,   1.281404906
699,33.7768584262402,171.516023393425,"2075-Mar-23 10:53:41", 2479019.953946759,256.5338331,-21.1549370, 257.6527173,-21.2476088, 102.1570,-20.9677, 10.4005683634,  80.940908,    69.185620,  -6.776279459
499,59.097275019575,130.214811477745,"1993-Jan-16 14:15:08", 2449004.093842593,106.1621808, 26.7428165, 106.0661099, 26.7519501, 169.9608, 57.3830,  6.6683956698,   5.361447,    59.184400,  -0.402678326
699,16.4656947146347,172.334920651676,"1962-Jun-24 22:01:30", 2437840.417708333,313.6658282,-18.0790750, 313.1357817,-18.2210763, 255.3230,-16.2772,  3.6854508297,  76.009340,    34.226615,   6.809732048
699,-65.2690883316937,232.317473134612,"1868-Mar-09 17:04:46", 2403401.211643518,246.0772074,-19.5752540, 244.1539600,-19.2645432, 297.6408, 32.8692, 19.7447056122,  80.573744,     4.665280,   3.467774942
299,-39.5044246068231,145.169682324981,"2087-Jun-01 23:28:43", 2483473.478275463,117.2152293, 23.8317549, 118.5239151, 23.6030585,  71.6492,-15.1156,  1.8688579045,   4.835615,    69.184891,  -6.032736439
199,-36.0098018975847,304.396762369807,"2375-Jul-16 20:32:36", 2588707.355972222, 96.7208845, 18.5602668, 102.2135332, 18.2185904, 287.9516, -6.3324, 12.4482200361,   5.239262,    69.183851,   5.633984489
799,-70.1702876003529,357.691341681775,"2402-Nov-21 05:33", 2598696.731250000,242.5784026,-20.9280722, 248.5448166,-21.8541498, 113.6393, 14.8286,  9.4084845543, 165.027847,    69.182722,  -7.161169886
899,74.0726922165259,206.429074302286,"1960-Jun-12 22:10", 2437098.423611111,215.4892962,-12.2145238, 214.9588236,-12.0339654,  48.8960,-22.9298,  5.3439197075, 246.240060,    33.210355,  -8.986668531
